Linux 3.10.0-1160.76.1.el7.x86_64 (lt-uxcrowd.ru) 	05/07/2024 	_x86_64_	(6 CPU)

07:57:16 AM kbswpfree kbswpused  %swpused  kbswpcad   %swpcad
08:06:46 AM         0         0      0.00         0      0.00
08:06:56 AM         0         0      0.00         0      0.00
08:07:06 AM         0         0      0.00         0      0.00
08:07:16 AM         0         0      0.00         0      0.00
08:07:26 AM         0         0      0.00         0      0.00
08:07:36 AM         0         0      0.00         0      0.00
08:07:46 AM         0         0      0.00         0      0.00
08:07:56 AM         0         0      0.00         0      0.00
08:08:06 AM         0         0      0.00         0      0.00
08:08:16 AM         0         0      0.00         0      0.00
08:08:26 AM         0         0      0.00         0      0.00
08:08:36 AM         0         0      0.00         0      0.00
08:08:46 AM         0         0      0.00         0      0.00
08:08:56 AM         0         0      0.00         0      0.00
08:09:06 AM         0         0      0.00         0      0.00
08:09:16 AM         0         0      0.00         0      0.00
08:09:26 AM         0         0      0.00         0      0.00
08:09:36 AM         0         0      0.00         0      0.00
08:09:46 AM         0         0      0.00         0      0.00
08:09:56 AM         0         0      0.00         0      0.00
08:10:06 AM         0         0      0.00         0      0.00
08:10:16 AM         0         0      0.00         0      0.00
08:10:26 AM         0         0      0.00         0      0.00
08:10:36 AM         0         0      0.00         0      0.00
08:10:46 AM         0         0      0.00         0      0.00
08:10:56 AM         0         0      0.00         0      0.00
08:11:06 AM         0         0      0.00         0      0.00
08:11:16 AM         0         0      0.00         0      0.00
08:11:26 AM         0         0      0.00         0      0.00
08:11:36 AM         0         0      0.00         0      0.00
08:11:46 AM         0         0      0.00         0      0.00
08:11:56 AM         0         0      0.00         0      0.00
08:12:06 AM         0         0      0.00         0      0.00
08:12:16 AM         0         0      0.00         0      0.00
08:12:26 AM         0         0      0.00         0      0.00
08:12:36 AM         0         0      0.00         0      0.00
08:12:46 AM         0         0      0.00         0      0.00
08:12:56 AM         0         0      0.00         0      0.00
08:13:06 AM         0         0      0.00         0      0.00
08:13:16 AM         0         0      0.00         0      0.00
08:13:26 AM         0         0      0.00         0      0.00
08:13:36 AM         0         0      0.00         0      0.00
08:13:46 AM         0         0      0.00         0      0.00
08:13:56 AM         0         0      0.00         0      0.00
08:14:06 AM         0         0      0.00         0      0.00
08:14:16 AM         0         0      0.00         0      0.00
08:14:26 AM         0         0      0.00         0      0.00
08:14:36 AM         0         0      0.00         0      0.00
08:14:46 AM         0         0      0.00         0      0.00
08:14:56 AM         0         0      0.00         0      0.00
08:15:06 AM         0         0      0.00         0      0.00
08:15:16 AM         0         0      0.00         0      0.00
08:15:26 AM         0         0      0.00         0      0.00
08:15:36 AM         0         0      0.00         0      0.00
08:15:46 AM         0         0      0.00         0      0.00
08:15:56 AM         0         0      0.00         0      0.00
08:16:06 AM         0         0      0.00         0      0.00
08:16:16 AM         0         0      0.00         0      0.00
08:16:26 AM         0         0      0.00         0      0.00
08:16:36 AM         0         0      0.00         0      0.00
08:16:46 AM         0         0      0.00         0      0.00
08:16:56 AM         0         0      0.00         0      0.00
08:17:06 AM         0         0      0.00         0      0.00
08:17:16 AM         0         0      0.00         0      0.00
08:17:26 AM         0         0      0.00         0      0.00
08:17:36 AM         0         0      0.00         0      0.00
08:17:46 AM         0         0      0.00         0      0.00
08:17:56 AM         0         0      0.00         0      0.00
08:18:06 AM         0         0      0.00         0      0.00
08:18:16 AM         0         0      0.00         0      0.00
08:18:26 AM         0         0      0.00         0      0.00
08:18:36 AM         0         0      0.00         0      0.00
08:18:46 AM         0         0      0.00         0      0.00
08:18:56 AM         0         0      0.00         0      0.00
08:19:06 AM         0         0      0.00         0      0.00
08:19:16 AM         0         0      0.00         0      0.00
08:19:26 AM         0         0      0.00         0      0.00
08:19:36 AM         0         0      0.00         0      0.00
08:19:46 AM         0         0      0.00         0      0.00
08:19:56 AM         0         0      0.00         0      0.00
08:20:06 AM         0         0      0.00         0      0.00
08:20:16 AM         0         0      0.00         0      0.00
08:20:26 AM         0         0      0.00         0      0.00
08:20:36 AM         0         0      0.00         0      0.00
08:20:46 AM         0         0      0.00         0      0.00
08:20:56 AM         0         0      0.00         0      0.00
08:21:06 AM         0         0      0.00         0      0.00
08:21:16 AM         0         0      0.00         0      0.00
08:21:26 AM         0         0      0.00         0      0.00
08:21:36 AM         0         0      0.00         0      0.00
08:21:46 AM         0         0      0.00         0      0.00
08:21:56 AM         0         0      0.00         0      0.00
08:22:06 AM         0         0      0.00         0      0.00
08:22:16 AM         0         0      0.00         0      0.00
08:22:26 AM         0         0      0.00         0      0.00
08:22:36 AM         0         0      0.00         0      0.00
08:22:46 AM         0         0      0.00         0      0.00
08:22:56 AM         0         0      0.00         0      0.00
08:23:06 AM         0         0      0.00         0      0.00
08:23:16 AM         0         0      0.00         0      0.00
08:23:26 AM         0         0      0.00         0      0.00
08:23:36 AM         0         0      0.00         0      0.00
08:23:46 AM         0         0      0.00         0      0.00
08:23:56 AM         0         0      0.00         0      0.00
08:24:06 AM         0         0      0.00         0      0.00
08:24:16 AM         0         0      0.00         0      0.00
08:24:26 AM         0         0      0.00         0      0.00
08:24:36 AM         0         0      0.00         0      0.00
08:24:46 AM         0         0      0.00         0      0.00
08:24:56 AM         0         0      0.00         0      0.00
08:25:06 AM         0         0      0.00         0      0.00
08:25:16 AM         0         0      0.00         0      0.00
08:25:26 AM         0         0      0.00         0      0.00
08:25:36 AM         0         0      0.00         0      0.00
08:25:46 AM         0         0      0.00         0      0.00
08:25:56 AM         0         0      0.00         0      0.00
08:26:06 AM         0         0      0.00         0      0.00
08:26:16 AM         0         0      0.00         0      0.00
08:26:26 AM         0         0      0.00         0      0.00
08:26:36 AM         0         0      0.00         0      0.00
08:26:46 AM         0         0      0.00         0      0.00
08:26:56 AM         0         0      0.00         0      0.00
08:27:06 AM         0         0      0.00         0      0.00
08:27:16 AM         0         0      0.00         0      0.00
08:27:26 AM         0         0      0.00         0      0.00
08:27:36 AM         0         0      0.00         0      0.00
08:27:46 AM         0         0      0.00         0      0.00
08:27:56 AM         0         0      0.00         0      0.00
08:28:06 AM         0         0      0.00         0      0.00
08:28:16 AM         0         0      0.00         0      0.00
08:28:26 AM         0         0      0.00         0      0.00
08:28:36 AM         0         0      0.00         0      0.00
08:28:46 AM         0         0      0.00         0      0.00
08:28:56 AM         0         0      0.00         0      0.00
08:29:06 AM         0         0      0.00         0      0.00
08:29:16 AM         0         0      0.00         0      0.00
08:29:26 AM         0         0      0.00         0      0.00
08:29:36 AM         0         0      0.00         0      0.00
08:29:46 AM         0         0      0.00         0      0.00
08:29:56 AM         0         0      0.00         0      0.00
08:30:06 AM         0         0      0.00         0      0.00
08:30:16 AM         0         0      0.00         0      0.00
08:30:26 AM         0         0      0.00         0      0.00
08:30:36 AM         0         0      0.00         0      0.00
08:30:46 AM         0         0      0.00         0      0.00
08:30:56 AM         0         0      0.00         0      0.00
08:31:06 AM         0         0      0.00         0      0.00
08:31:16 AM         0         0      0.00         0      0.00
08:31:26 AM         0         0      0.00         0      0.00
08:31:36 AM         0         0      0.00         0      0.00
08:31:46 AM         0         0      0.00         0      0.00
08:31:56 AM         0         0      0.00         0      0.00
08:32:06 AM         0         0      0.00         0      0.00
08:32:16 AM         0         0      0.00         0      0.00
08:32:26 AM         0         0      0.00         0      0.00
08:32:36 AM         0         0      0.00         0      0.00
08:32:46 AM         0         0      0.00         0      0.00
08:32:56 AM         0         0      0.00         0      0.00
08:33:06 AM         0         0      0.00         0      0.00
08:33:16 AM         0         0      0.00         0      0.00
08:33:26 AM         0         0      0.00         0      0.00
08:33:36 AM         0         0      0.00         0      0.00
08:33:46 AM         0         0      0.00         0      0.00
08:33:56 AM         0         0      0.00         0      0.00
08:34:06 AM         0         0      0.00         0      0.00
08:34:16 AM         0         0      0.00         0      0.00
08:34:26 AM         0         0      0.00         0      0.00
08:34:36 AM         0         0      0.00         0      0.00
08:34:46 AM         0         0      0.00         0      0.00
08:34:56 AM         0         0      0.00         0      0.00
08:35:06 AM         0         0      0.00         0      0.00
08:35:16 AM         0         0      0.00         0      0.00
08:35:26 AM         0         0      0.00         0      0.00
08:35:36 AM         0         0      0.00         0      0.00
08:35:46 AM         0         0      0.00         0      0.00
08:35:56 AM         0         0      0.00         0      0.00
08:36:06 AM         0         0      0.00         0      0.00
08:36:16 AM         0         0      0.00         0      0.00
08:36:26 AM         0         0      0.00         0      0.00
08:36:36 AM         0         0      0.00         0      0.00
08:36:46 AM         0         0      0.00         0      0.00
08:36:56 AM         0         0      0.00         0      0.00
08:37:06 AM         0         0      0.00         0      0.00
08:37:16 AM         0         0      0.00         0      0.00
Average:            0         0      0.00         0      0.00
